date,category,product,units_sold,revenue,product_price,promo_flag,is_holiday_season,category_popularity_30d
2021-07-03,Books,Business Book,79,2123.94,26.89,0,0,0.98
2021-07-03,Furniture,Office Chair,13,1543.28,118.71,0,0,0.94
2021-07-03,Toys,Building Blocks,58,2008.95,34.64,0,0,0.95
2021-07-03,Sports,Yoga Mat,35,1497.3,42.78,0,0,1.06
2021-07-03,Beauty,Face Serum,167,3470.61,20.78,0,0,0.97
2021-07-04,Electronics,Smart Speaker,15,2244.98,149.67,0,0,0.98
2021-07-04,Groceries,Organic Cereal,405,1868.24,4.61,0,0,1.08
2021-07-04,Clothing,Running Shoes,65,3926.95,60.41,0,0,1.15
2021-07-04,Books,Business Book,88,2135.19,24.26,0,0,0.91
2021-07-04,Furniture,Office Chair,7,885.5,126.5,0,0,1.13
2021-07-04,Toys,Building Blocks,65,2115.67,32.55,0,0,0.95
2021-07-04,Sports,Yoga Mat,37,1687.16,45.6,0,0,1.01
2021-07-04,Beauty,Face Serum,180,3402.37,18.9,0,0,1.03
2021-07-05,Electronics,Smart Speaker,13,1971.19,151.63,0,0,0.84
2021-07-05,Groceries,Organic Cereal,285,1457.97,5.12,0,0,1.0
2021-07-05,Clothing,Running Shoes,63,4043.41,64.18,0,0,0.84
2021-07-05,Books,Business Book,91,2269.32,24.94,0,0,0.99
2021-07-05,Furniture,Office Chair,9,1009.72,112.19,0,0,1.04
2021-07-05,Toys,Building Blocks,62,1832.29,29.55,0,0,1.02
2021-07-05,Sports,Yoga Mat,32,1396.05,43.63,0,0,0.98
2021-07-05,Beauty,Face Serum,138,2980.46,21.6,0,0,0.93
2021-07-06,Electronics,Smart Speaker,12,1854.55,154.55,0,0,0.85
2021-07-06,Groceries,Organic Cereal,301,1589.43,5.28,0,0,0.85
2021-07-06,Clothing,Running Shoes,60,3617.79,60.3,0,0,0.92
2021-07-06,Books,Business Book,84,2085.96,24.83,0,0,1.0
2021-07-06,Furniture,Office Chair,8,875.64,109.46,0,0,1.03
2021-07-06,Toys,Building Blocks,53,1830.41,34.54,0,0,0.7
2021-07-06,Sports,Yoga Mat,40,2104.61,52.62,0,0,1.0
2021-07-06,Beauty,Face Serum,168,3147.16,18.73,0,0,0.82
2021-07-07,Electronics,Smart Speaker,19,2897.36,152.49,0,0,1.07
2021-07-07,Groceries,Organic Cereal,306,1538.23,5.03,0,0,0.94
2021-07-07,Clothing,Running Shoes,82,4589.13,55.97,0,0,1.11
2021-07-07,Books,Business Book,88,2079.87,23.63,0,0,0.85
2021-07-07,Furniture,Office Chair,10,1160.09,116.01,0,0,1.13
2021-07-07,Toys,Building Blocks,60,1948.42,32.47,0,0,1.08
2021-07-07,Sports,Yoga Mat,45,1933.19,42.96,0,0,1.03
2021-07-07,Beauty,Face Serum,173,3485.85,20.15,0,0,0.94
2021-07-08,Electronics,Smart Speaker,18,2647.76,147.1,0,0,1.09
2021-07-08,Groceries,Organic Cereal,274,1543.1,5.63,0,0,0.96
2021-07-08,Clothing,Running Shoes,68,4057.1,59.66,0,0,1.0
2021-07-08,Books,Business Book,89,2190.89,24.62,0,0,1.06
2021-07-08,Furniture,Office Chair,12,1522.23,126.85,0,0,0.95
2021-07-08,Toys,Building Blocks,51,1788.56,35.07,0,0,0.88
2021-07-08,Sports,Yoga Mat,48,2318.05,48.29,0,0,1.04
2021-07-08,Beauty,Face Serum,159,3040.93,19.13,0,0,0.84
2021-07-09,Electronics,Smart Speaker,13,2033.86,156.45,0,0,0.93
2021-07-09,Groceries,Organic Cereal,321,1660.7,5.17,0,0,0.79
2021-07-09,Clothing,Running Shoes,63,3688.88,58.55,0,0,1.02
2021-07-09,Books,Business Book,78,1877.98,24.08,0,0,0.95
2021-07-09,Furniture,Office Chair,11,1271.59,115.6,0,0,1.0
2021-07-09,Toys,Building Blocks,45,1526.15,33.91,0,0,1.03
2021-07-09,Sports,Yoga Mat,52,2431.7,46.76,0,0,0.86
2021-07-09,Beauty,Face Serum,148,2917.44,19.71,0,0,0.98
2021-07-10,Electronics,Smart Speaker,16,2180.25,136.27,0,0,0.93
2021-07-10,Groceries,Organic Cereal,343,1741.11,5.08,0,0,0.94
2021-07-10,Clothing,Running Shoes,65,3812.21,58.65,0,0,1.1
2021-07-10,Books,Business Book,92,2267.62,24.65,0,0,1.07
2021-07-10,Furniture,Office Chair,14,1665.62,118.97,0,0,1.01
2021-07-10,Toys,Building Blocks,57,2010.65,35.27,0,0,0.92
2021-07-10,Sports,Yoga Mat,49,2119.14,43.25,0,0,0.95
2021-07-10,Beauty,Face Serum,177,3650.68,20.63,0,0,1.0
2021-07-11,Electronics,Smart Speaker,12,1779.8,148.32,0,0,1.1
2021-07-11,Groceries,Organic Cereal,375,1931.63,5.15,0,0,0.9
2021-07-11,Clothing,Running Shoes,65,3941.89,60.64,0,0,0.96
2021-07-11,Books,Business Book,111,2626.05,23.66,0,0,1.12
2021-07-11,Furniture,Office Chair,6,733.09,122.18,0,0,1.05
2021-07-11,Toys,Building Blocks,57,1950.96,34.23,0,0,1.09
2021-07-11,Sports,Yoga Mat,46,2213.74,48.12,0,0,0.96
2021-07-11,Beauty,Face Serum,199,3976.84,19.98,0,0,0.91
2021-07-12,Electronics,Smart Speaker,7,1022.45,146.06,0,0,0.82
2021-07-12,Groceries,Organic Cereal,303,1497.57,4.94,0,0,1.21
2021-07-12,Clothing,Running Shoes,43,2521.14,58.63,0,0,0.86
2021-07-12,Books,Business Book,106,2500.19,23.59,0,0,0.87
2021-07-12,Furniture,Office Chair,7,843.26,120.47,0,0,1.04
2021-07-12,Toys,Building Blocks,43,1520.27,35.36,0,0,0.97
2021-07-12,Sports,Yoga Mat,52,2260.4,43.47,0,0,0.98
2021-07-12,Beauty,Face Serum,129,2628.59,20.38,0,0,0.97
2021-07-13,Electronics,Smart Speaker,9,1280.9,142.32,0,0,1.1
2021-07-13,Groceries,Organic Cereal,314,1639.65,5.22,0,0,1.0
2021-07-13,Clothing,Running Shoes,80,4672.8,58.41,0,0,0.96
2021-07-13,Books,Business Book,85,2333.37,27.45,0,0,0.83
2021-07-13,Furniture,Office Chair,10,1191.77,119.18,0,0,1.08
2021-07-13,Toys,Building Blocks,49,1832.95,37.41,0,0,0.96
2021-07-13,Sports,Yoga Mat,54,2232.92,41.35,0,0,1.0
2021-07-13,Beauty,Face Serum,150,2780.9,18.54,0,0,1.01
2021-07-14,Electronics,Smart Speaker,13,2049.32,157.64,0,0,1.09
2021-07-14,Groceries,Organic Cereal,303,1598.28,5.27,0,0,1.19
2021-07-14,Clothing,Running Shoes,72,4080.27,56.67,0,0,0.9
2021-07-14,Books,Business Book,107,2599.19,24.29,0,0,1.21
2021-07-14,Furniture,Office Chair,10,1314.28,131.43,0,0,1.0
2021-07-14,Toys,Building Blocks,39,1404.53,36.01,0,0,0.91
2021-07-14,Sports,Yoga Mat,42,1773.55,42.23,0,0,1.11
2021-07-14,Beauty,Face Serum,149,2961.37,19.87,0,0,0.98
2021-07-15,Electronics,Smart Speaker,11,1609.37,146.31,0,0,1.05
2021-07-15,Groceries,Organic Cereal,338,1783.97,5.28,0,0,1.17
2021-07-15,Clothing,Running Shoes,48,3027.92,63.08,0,0,1.0
2021-07-15,Books,Business Book,77,1986.8,25.8,0,0,0.87
2021-07-15,Furniture,Office Chair,10,1334.44,133.44,0,0,0.92
2021-07-15,Toys,Building Blocks,49,1685.38,34.4,0,0,0.9
2021-07-15,Sports,Yoga Mat,25,1165.92,46.64,0,0,0.9
2021-07-15,Beauty,Face Serum,156,3371.93,21.61,0,0,1.12
2021-07-16,Electronics,Smart Speaker,5,713.91,142.78,0,0,1.01
2021-07-16,Groceries,Organic Cereal,368,1731.83,4.71,0,0,1.0
2021-07-16,Clothing,Running Shoes,65,4029.7,62.0,0,0,1.11
2021-07-16,Books,Business Book,100,2409.07,24.09,0,0,0.88
2021-07-16,Furniture,Office Chair,12,1413.19,117.77,0,0,1.16
2021-07-16,Toys,Building Blocks,58,2128.53,36.7,0,0,0.95
2021-07-16,Sports,Yoga Mat,52,2217.68,42.65,0,0,0.9
2021-07-16,Beauty,Face Serum,150,3024.25,20.16,0,0,0.84
2021-07-17,Electronics,Smart Speaker,16,2352.86,147.05,0,0,1.11
2021-07-17,Groceries,Organic Cereal,327,1803.43,5.52,0,0,0.89
2021-07-17,Clothing,Running Shoes,72,4334.38,60.2,0,0,1.01
2021-07-17,Books,Business Book,103,2355.19,22.87,0,0,1.11
2021-07-17,Furniture,Office Chair,8,1017.96,127.24,0,0,0.96
2021-07-17,Toys,Building Blocks,52,1843.36,35.45,0,0,1.07
2021-07-17,Sports,Yoga Mat,56,2456.2,43.86,0,0,0.84
2021-07-17,Beauty,Face Serum,165,3256.9,19.74,0,0,1.06
2021-07-18,Electronics,Smart Speaker,14,2049.18,146.37,0,0,1.08
2021-07-18,Groceries,Organic Cereal,324,1742.75,5.38,0,0,1.08
2021-07-18,Clothing,Running Shoes,63,4017.43,63.77,0,0,1.01
2021-07-18,Books,Business Book,95,2458.54,25.88,0,0,1.1
2021-07-18,Furniture,Office Chair,9,1124.5,124.94,0,0,0.98
2021-07-18,Toys,Building Blocks,67,2278.98,34.01,0,0,1.11
2021-07-18,Sports,Yoga Mat,45,2073.05,46.07,0,0,1.01
2021-07-18,Beauty,Face Serum,172,3472.62,20.19,0,0,1.1
2021-07-19,Electronics,Smart Speaker,13,1774.6,136.51,1,0,1.03
2021-07-19,Groceries,Organic Cereal,416,2151.17,5.17,1,0,1.02
2021-07-19,Clothing,Running Shoes,77,4553.09,59.13,1,0,1.12
2021-07-19,Books,Business Book,105,2606.87,24.83,1,0,1.0
2021-07-19,Furniture,Office Chair,9,1153.7,128.19,1,0,0.96
2021-07-19,Toys,Building Blocks,71,2744.26,38.65,1,0,1.15
2021-07-19,Sports,Yoga Mat,49,2233.71,45.59,1,0,1.13
2021-07-19,Beauty,Face Serum,193,4114.64,21.32,1,0,0.85
2021-07-20,Electronics,Smart Speaker,6,930.11,155.02,0,0,0.96
2021-07-20,Groceries,Organic Cereal,331,1687.31,5.1,0,0,1.11
2021-07-20,Clothing,Running Shoes,63,3801.46,60.34,0,0,1.02
2021-07-20,Books,Business Book,92,2316.57,25.18,0,0,1.08
2021-07-20,Furniture,Office Chair,14,1741.73,124.41,0,0,0.91
2021-07-20,Toys,Building Blocks,65,2180.4,33.54,0,0,0.76
2021-07-20,Sports,Yoga Mat,54,2242.0,41.52,0,0,1.08
2021-07-20,Beauty,Face Serum,176,3358.25,19.08,0,0,0.9
2021-07-21,Electronics,Smart Speaker,12,1874.12,156.18,0,0,1.0
2021-07-21,Groceries,Organic Cereal,281,1505.81,5.36,0,0,1.15
2021-07-21,Clothing,Running Shoes,69,3922.13,56.84,0,0,0.79
2021-07-21,Books,Business Book,82,1992.64,24.3,0,0,0.98
2021-07-21,Furniture,Office Chair,6,679.61,113.27,0,0,0.99
2021-07-21,Toys,Building Blocks,54,1770.08,32.78,0,0,1.05
2021-07-21,Sports,Yoga Mat,37,1769.25,47.82,0,0,0.99
2021-07-21,Beauty,Face Serum,135,2805.95,20.78,0,0,1.07
2021-07-22,Electronics,Smart Speaker,12,1768.3,147.36,0,0,0.99
2021-07-22,Groceries,Organic Cereal,296,1444.58,4.88,0,0,0.72
2021-07-22,Clothing,Running Shoes,63,4099.19,65.07,0,0,0.94
2021-07-22,Books,Business Book,79,1909.78,24.17,0,0,0.92
2021-07-22,Furniture,Office Chair,14,1557.59,111.26,0,0,1.17
2021-07-22,Toys,Building Blocks,52,1665.69,32.03,0,0,1.17
2021-07-22,Sports,Yoga Mat,41,1794.79,43.78,0,0,1.02
2021-07-22,Beauty,Face Serum,167,3462.45,20.73,0,0,1.13
2021-07-23,Electronics,Smart Speaker,10,1439.74,143.97,0,0,1.28
2021-07-23,Groceries,Organic Cereal,273,1478.49,5.42,0,0,0.91
2021-07-23,Clothing,Running Shoes,63,4050.28,64.29,0,0,1.02
2021-07-23,Books,Business Book,88,2075.41,23.58,0,0,1.13
2021-07-23,Furniture,Office Chair,10,1151.8,115.18,0,0,1.05
2021-07-23,Toys,Building Blocks,65,2245.49,34.55,0,0,0.85
2021-07-23,Sports,Yoga Mat,41,1935.57,47.21,0,0,0.97
2021-07-23,Beauty,Face Serum,169,3374.94,19.97,0,0,1.11
2021-07-24,Electronics,Smart Speaker,16,2383.37,148.96,0,0,0.74
2021-07-24,Groceries,Organic Cereal,350,1886.85,5.39,0,0,0.92
2021-07-24,Clothing,Running Shoes,84,5042.82,60.03,0,0,0.77
2021-07-24,Books,Business Book,98,2333.94,23.82,0,0,0.97
2021-07-24,Furniture,Office Chair,13,1640.11,126.16,0,0,1.0
2021-07-24,Toys,Building Blocks,70,2442.06,34.89,0,0,1.02
2021-07-24,Sports,Yoga Mat,35,1480.38,42.3,0,0,0.87
2021-07-24,Beauty,Face Serum,148,3026.21,20.45,0,0,0.96
2021-07-25,Electronics,Smart Speaker,13,2040.1,156.93,0,0,1.15
2021-07-25,Groceries,Organic Cereal,363,1876.21,5.17,0,0,0.91
2021-07-25,Clothing,Running Shoes,68,3742.38,55.03,0,0,0.99
2021-07-25,Books,Business Book,97,2245.57,23.15,0,0,1.02
2021-07-25,Furniture,Office Chair,7,932.75,133.25,0,0,0.93
2021-07-25,Toys,Building Blocks,40,1382.57,34.56,0,0,0.9
2021-07-25,Sports,Yoga Mat,50,2188.99,43.78,0,0,0.75
2021-07-25,Beauty,Face Serum,160,3401.96,21.26,0,0,1.3
2021-07-26,Electronics,Smart Speaker,12,1835.96,153.0,0,0,0.99
2021-07-26,Groceries,Organic Cereal,334,1747.56,5.23,0,0,0.88
2021-07-26,Clothing,Running Shoes,69,4312.17,62.5,0,0,0.98
2021-07-26,Books,Business Book,84,2197.95,26.17,0,0,1.01
2021-07-26,Furniture,Office Chair,9,1117.7,124.19,0,0,0.72
2021-07-26,Toys,Building Blocks,73,2451.99,33.59,0,0,1.08
2021-07-26,Sports,Yoga Mat,46,1804.25,39.22,0,0,0.86
2021-07-26,Beauty,Face Serum,157,3056.7,19.47,0,0,0.99
2021-07-27,Electronics,Smart Speaker,21,3373.48,160.64,1,0,1.05
2021-07-27,Groceries,Organic Cereal,411,2015.74,4.9,1,0,0.88
2021-07-27,Clothing,Running Shoes,96,5253.37,54.72,1,0,1.05
2021-07-27,Books,Business Book,123,3116.29,25.34,1,0,0.88
2021-07-27,Furniture,Office Chair,6,655.55,109.26,1,0,1.13
2021-07-27,Toys,Building Blocks,79,2665.51,33.74,1,0,1.13
2021-07-27,Sports,Yoga Mat,43,1958.72,45.55,1,0,0.92
2021-07-27,Beauty,Face Serum,158,3442.28,21.79,1,0,0.96
2021-07-28,Electronics,Smart Speaker,11,1585.69,144.15,0,0,1.04
2021-07-28,Groceries,Organic Cereal,323,1649.29,5.11,0,0,0.97
2021-07-28,Clothing,Running Shoes,77,4829.84,62.73,0,0,1.07
2021-07-28,Books,Business Book,83,2167.73,26.12,0,0,1.16
2021-07-28,Furniture,Office Chair,7,785.05,112.15,0,0,1.02
2021-07-28,Toys,Building Blocks,52,1858.16,35.73,0,0,0.92
2021-07-28,Sports,Yoga Mat,59,2461.56,41.72,0,0,0.98
2021-07-28,Beauty,Face Serum,166,3325.77,20.03,0,0,1.11
2021-07-29,Electronics,Smart Speaker,15,2323.65,154.91,1,0,0.84
2021-07-29,Groceries,Organic Cereal,433,1980.28,4.57,1,0,0.9
2021-07-29,Clothing,Running Shoes,95,5559.39,58.52,1,0,1.01
2021-07-29,Books,Business Book,98,2471.56,25.22,1,0,0.85
2021-07-29,Furniture,Office Chair,10,1172.2,117.22,1,0,1.01
2021-07-29,Toys,Building Blocks,69,2538.78,36.79,1,0,0.99
2021-07-29,Sports,Yoga Mat,80,3221.0,40.26,1,0,0.84
2021-07-29,Beauty,Face Serum,185,4093.89,22.13,1,0,1.01
2021-07-30,Electronics,Smart Speaker,17,2525.98,148.59,0,0,1.04
2021-07-30,Groceries,Organic Cereal,322,1691.78,5.25,0,0,0.85
2021-07-30,Clothing,Running Shoes,75,4445.95,59.28,0,0,1.09
2021-07-30,Books,Business Book,100,2398.78,23.99,0,0,0.92
2021-07-30,Furniture,Office Chair,13,1561.58,120.12,0,0,0.85
2021-07-30,Toys,Building Blocks,52,2040.71,39.24,0,0,0.99
2021-07-30,Sports,Yoga Mat,61,2542.13,41.67,0,0,1.03
2021-07-30,Beauty,Face Serum,191,3675.96,19.25,0,0,0.89
2021-07-31,Electronics,Smart Speaker,12,1876.49,156.37,0,0,0.86
2021-07-31,Groceries,Organic Cereal,339,1671.14,4.93,0,0,0.92
2021-07-31,Clothing,Running Shoes,74,4686.52,63.33,0,0,1.05
2021-07-31,Books,Business Book,80,2121.45,26.52,0,0,1.09
2021-07-31,Furniture,Office Chair,17,2076.31,122.14,0,0,1.23
2021-07-31,Toys,Building Blocks,57,1968.63,34.54,0,0,1.05
2021-07-31,Sports,Yoga Mat,43,1906.51,44.34,0,0,1.06
2021-07-31,Beauty,Face Serum,158,3101.55,19.63,0,0,1.03
2021-08-01,Electronics,Smart Speaker,14,2090.78,149.34,0,0,1.21
2021-08-01,Groceries,Organic Cereal,399,1877.71,4.71,0,0,0.98
2021-08-01,Clothing,Running Shoes,88,4688.7,53.28,0,0,0.86
2021-08-01,Books,Business Book,115,2907.46,25.28,0,0,0.86
2021-08-01,Furniture,Office Chair,14,1579.44,112.82,0,0,1.17
2021-08-01,Toys,Building Blocks,64,2170.43,33.91,0,0,0.91
2021-08-01,Sports,Yoga Mat,45,2154.0,47.87,0,0,0.9
2021-08-01,Beauty,Face Serum,171,3477.31,20.34,0,0,1.04
2021-08-02,Electronics,Smart Speaker,15,2124.47,141.63,0,0,1.11
2021-08-02,Groceries,Organic Cereal,306,1532.85,5.01,0,0,0.86
2021-08-02,Clothing,Running Shoes,69,4305.98,62.41,0,0,0.9
2021-08-02,Books,Business Book,78,1953.27,25.04,0,0,0.96
2021-08-02,Furniture,Office Chair,11,1481.81,134.71,0,0,0.89
2021-08-02,Toys,Building Blocks,60,1958.38,32.64,0,0,0.89
2021-08-02,Sports,Yoga Mat,46,2064.18,44.87,0,0,0.99
2021-08-02,Beauty,Face Serum,167,3479.8,20.84,0,0,0.99
2021-08-03,Electronics,Smart Speaker,13,1897.81,145.99,1,0,0.98
2021-08-03,Groceries,Organic Cereal,407,1929.08,4.74,1,0,1.06
2021-08-03,Clothing,Running Shoes,78,5202.17,66.69,1,0,0.96
2021-08-03,Books,Business Book,80,2173.01,27.16,1,0,0.83
2021-08-03,Furniture,Office Chair,7,851.59,121.66,1,0,1.21
2021-08-03,Toys,Building Blocks,68,2306.41,33.92,1,0,1.02
2021-08-03,Sports,Yoga Mat,50,2343.0,46.86,1,0,0.86
2021-08-03,Beauty,Face Serum,204,4373.36,21.44,1,0,1.01
2021-08-04,Electronics,Smart Speaker,13,1889.56,145.35,0,0,1.06
2021-08-04,Groceries,Organic Cereal,311,1468.89,4.72,0,0,1.04
2021-08-04,Clothing,Running Shoes,63,4137.86,65.68,0,0,1.14
2021-08-04,Books,Business Book,99,2590.09,26.16,0,0,0.9
2021-08-04,Furniture,Office Chair,6,681.23,113.54,0,0,1.07
2021-08-04,Toys,Building Blocks,58,1968.24,33.94,0,0,1.04
2021-08-04,Sports,Yoga Mat,55,2292.94,41.69,0,0,0.98
2021-08-04,Beauty,Face Serum,144,2895.34,20.11,0,0,1.06
2021-08-05,Electronics,Smart Speaker,12,1735.79,144.65,1,0,1.17
2021-08-05,Groceries,Organic Cereal,403,1912.88,4.75,1,0,0.89
2021-08-05,Clothing,Running Shoes,78,4636.03,59.44,1,0,1.04
2021-08-05,Books,Business Book,91,2426.74,26.67,1,0,1.03
2021-08-05,Furniture,Office Chair,5,624.33,124.87,1,0,1.09
2021-08-05,Toys,Building Blocks,66,2429.89,36.82,1,0,1.03
2021-08-05,Sports,Yoga Mat,58,2644.9,45.6,1,0,0.95
2021-08-05,Beauty,Face Serum,207,4124.3,19.92,1,0,0.96
2021-08-06,Electronics,Smart Speaker,9,1290.22,143.36,0,0,1.03
2021-08-06,Groceries,Organic Cereal,314,1604.74,5.11,0,0,1.09
2021-08-06,Clothing,Running Shoes,62,3775.98,60.9,0,0,0.92
2021-08-06,Books,Business Book,89,2314.18,26.0,0,0,1.06
2021-08-06,Furniture,Office Chair,7,804.89,114.98,0,0,0.84
2021-08-06,Toys,Building Blocks,62,2124.79,34.27,0,0,0.96
2021-08-06,Sports,Yoga Mat,38,1719.3,45.24,0,0,0.89
2021-08-06,Beauty,Face Serum,156,2909.23,18.65,0,0,0.92
2021-08-07,Electronics,Smart Speaker,17,2515.92,148.0,1,0,1.1
2021-08-07,Groceries,Organic Cereal,427,2121.17,4.97,1,0,1.3
2021-08-07,Clothing,Running Shoes,84,5481.56,65.26,1,0,1.1
2021-08-07,Books,Business Book,130,3140.29,24.16,1,0,0.91
2021-08-07,Furniture,Office Chair,11,1288.57,117.14,1,0,1.08
2021-08-07,Toys,Building Blocks,70,2315.66,33.08,1,0,0.88
2021-08-07,Sports,Yoga Mat,60,2576.46,42.94,1,0,0.88
2021-08-07,Beauty,Face Serum,237,4766.29,20.11,1,0,0.74
2021-08-08,Electronics,Smart Speaker,7,1052.95,150.42,0,0,0.99
2021-08-08,Groceries,Organic Cereal,345,1815.09,5.26,0,0,1.01
2021-08-08,Clothing,Running Shoes,80,4651.73,58.15,0,0,0.95
2021-08-08,Books,Business Book,93,2277.91,24.49,0,0,0.92
2021-08-08,Furniture,Office Chair,11,1339.44,121.77,0,0,1.19
2021-08-08,Toys,Building Blocks,51,1789.36,35.09,0,0,0.93
2021-08-08,Sports,Yoga Mat,39,1944.97,49.87,0,0,1.13
2021-08-08,Beauty,Face Serum,163,3293.48,20.21,0,0,1.12
2021-08-09,Electronics,Smart Speaker,13,1883.22,144.86,1,0,0.92
2021-08-09,Groceries,Organic Cereal,392,1975.66,5.04,1,0,1.1
2021-08-09,Clothing,Running Shoes,78,4590.59,58.85,1,0,0.82
2021-08-09,Books,Business Book,98,2536.65,25.88,1,0,1.11
2021-08-09,Furniture,Office Chair,12,1447.64,120.64,1,0,0.92
2021-08-09,Toys,Building Blocks,79,2871.02,36.34,1,0,1.13
2021-08-09,Sports,Yoga Mat,56,2484.12,44.36,1,0,1.02
2021-08-09,Beauty,Face Serum,180,3794.47,21.08,1,0,0.97
2021-08-10,Electronics,Smart Speaker,14,2134.97,152.5,0,0,1.03
2021-08-10,Groceries,Organic Cereal,318,1627.44,5.12,0,0,1.07
2021-08-10,Clothing,Running Shoes,74,4454.22,60.19,0,0,0.91
2021-08-10,Books,Business Book,101,2500.72,24.76,0,0,1.05
2021-08-10,Furniture,Office Chair,2,250.95,125.48,0,0,1.09
2021-08-10,Toys,Building Blocks,43,1613.61,37.53,0,0,1.02
2021-08-10,Sports,Yoga Mat,52,2210.17,42.5,0,0,1.04
2021-08-10,Beauty,Face Serum,156,3164.84,20.29,0,0,0.86
2021-08-11,Electronics,Smart Speaker,13,1732.56,133.27,1,0,0.97
2021-08-11,Groceries,Organic Cereal,368,1966.64,5.34,1,0,1.02
2021-08-11,Clothing,Running Shoes,90,5193.32,57.7,1,0,1.0
2021-08-11,Books,Business Book,136,3074.23,22.6,1,0,1.0
2021-08-11,Furniture,Office Chair,13,1535.39,118.11,1,0,1.09
2021-08-11,Toys,Building Blocks,70,2492.27,35.6,1,0,0.91
2021-08-11,Sports,Yoga Mat,58,2729.48,47.06,1,0,1.13
2021-08-11,Beauty,Face Serum,208,4238.55,20.38,1,0,0.98
2021-08-12,Electronics,Smart Speaker,19,2877.09,151.43,0,0,0.94
2021-08-12,Groceries,Organic Cereal,346,1556.11,4.5,0,0,1.01
2021-08-12,Clothing,Running Shoes,58,3413.43,58.85,0,0,0.83
2021-08-12,Books,Business Book,102,2621.94,25.71,0,0,1.03
2021-08-12,Furniture,Office Chair,12,1463.13,121.93,0,0,0.93
2021-08-12,Toys,Building Blocks,66,2249.51,34.08,0,0,1.07
2021-08-12,Sports,Yoga Mat,38,1610.79,42.39,0,0,1.14
2021-08-12,Beauty,Face Serum,153,2992.8,19.56,0,0,1.25
2021-08-13,Electronics,Smart Speaker,5,756.97,151.39,0,0,0.91
2021-08-13,Groceries,Organic Cereal,311,1520.26,4.89,0,0,1.13
2021-08-13,Clothing,Running Shoes,73,4408.86,60.4,0,0,1.11
2021-08-13,Books,Business Book,92,2431.64,26.43,0,0,1.0
2021-08-13,Furniture,Office Chair,8,968.73,121.09,0,0,1.13
2021-08-13,Toys,Building Blocks,61,2097.76,34.39,0,0,1.1
2021-08-13,Sports,Yoga Mat,37,1584.61,42.83,0,0,0.98
2021-08-13,Beauty,Face Serum,172,3214.38,18.69,0,0,1.05
2021-08-14,Electronics,Smart Speaker,11,1597.62,145.24,0,0,1.24
2021-08-14,Groceries,Organic Cereal,382,1799.81,4.71,0,0,1.05
2021-08-14,Clothing,Running Shoes,75,4502.41,60.03,0,0,1.0
2021-08-14,Books,Business Book,73,1861.14,25.5,0,0,0.88
2021-08-14,Furniture,Office Chair,13,1715.4,131.95,0,0,1.07
2021-08-14,Toys,Building Blocks,67,2531.66,37.79,0,0,0.92
2021-08-14,Sports,Yoga Mat,43,1967.67,45.76,0,0,1.04
2021-08-14,Beauty,Face Serum,173,3301.53,19.08,0,0,0.99
2021-08-15,Electronics,Smart Speaker,15,2121.47,141.43,0,0,1.05
2021-08-15,Groceries,Organic Cereal,387,1910.74,4.94,0,0,0.99
2021-08-15,Clothing,Running Shoes,64,3855.68,60.24,0,0,1.04
2021-08-15,Books,Business Book,78,1953.06,25.04,0,0,1.01
2021-08-15,Furniture,Office Chair,13,1466.75,112.83,0,0,1.06
2021-08-15,Toys,Building Blocks,51,1759.88,34.51,0,0,1.0
2021-08-15,Sports,Yoga Mat,60,2763.95,46.07,0,0,0.94
2021-08-15,Beauty,Face Serum,183,3552.61,19.41,0,0,0.88
2021-08-16,Electronics,Smart Speaker,17,2293.05,134.89,0,0,1.07
2021-08-16,Groceries,Organic Cereal,266,1431.26,5.38,0,0,0.98
2021-08-16,Clothing,Running Shoes,59,3631.99,61.56,0,0,1.1
2021-08-16,Books,Business Book,80,2010.16,25.13,0,0,1.03
2021-08-16,Furniture,Office Chair,12,1376.49,114.71,0,0,1.1
2021-08-16,Toys,Building Blocks,54,1862.1,34.48,0,0,1.06
2021-08-16,Sports,Yoga Mat,52,2279.92,43.84,0,0,1.13
2021-08-16,Beauty,Face Serum,159,3075.94,19.35,0,0,1.06
2021-08-17,Electronics,Smart Speaker,11,1878.24,170.75,0,0,1.13
2021-08-17,Groceries,Organic Cereal,321,1608.87,5.01,0,0,1.05
2021-08-17,Clothing,Running Shoes,56,3161.19,56.45,0,0,1.07
2021-08-17,Books,Business Book,91,2185.64,24.02,0,0,0.84
2021-08-17,Furniture,Office Chair,6,686.56,114.43,0,0,0.99
2021-08-17,Toys,Building Blocks,38,1360.24,35.8,0,0,1.06
2021-08-17,Sports,Yoga Mat,44,1968.23,44.73,0,0,1.05
2021-08-17,Beauty,Face Serum,156,3168.23,20.31,0,0,1.01
2021-08-18,Electronics,Smart Speaker,11,1627.33,147.94,0,0,1.0
2021-08-18,Groceries,Organic Cereal,363,1813.34,5.0,0,0,0.99
2021-08-18,Clothing,Running Shoes,59,3909.22,66.26,0,0,1.13
2021-08-18,Books,Business Book,67,1824.52,27.23,0,0,0.91
2021-08-18,Furniture,Office Chair,9,1053.22,117.02,0,0,1.0
2021-08-18,Toys,Building Blocks,50,1676.33,33.53,0,0,0.96
2021-08-18,Sports,Yoga Mat,46,1997.71,43.43,0,0,0.89
2021-08-18,Beauty,Face Serum,141,2739.18,19.43,0,0,1.12
2021-08-19,Electronics,Smart Speaker,14,2320.2,165.73,0,0,1.03
